hostname,timestamp,rps,sample_index,elapsed_s,dt_s,input_size,rapl_package_0_0_w,rapl_package_1_1_w,power_total_w
intel-manager,2025-12-20T07:24:20,11,0,1.004437,1.004437,940930,98.35152635434079,107.19932671277375,205.55085306711453
intel-manager,2025-12-20T07:24:21,11,1,2.005924,1.001487,940930,100.22231663852743,107.80215310246396,208.02446974099138
intel-manager,2025-12-20T07:24:22,11,2,3.007452,1.001528,940930,99.83190219203222,108.59754017081295,208.42944236284518
intel-manager,2025-12-20T07:24:23,11,3,4.008935,1.001483,940930,99.24691444224005,107.88106131703569,207.12797575927573
intel-manager,2025-12-20T07:24:24,11,4,5.010411,1.001476,940930,97.62546271634207,106.53745405188721,204.16291676822928
intel-manager,2025-12-20T07:24:25,11,5,6.012145,1.001734,940930,99.28530912595464,109.11382464323292,208.39913376918756
intel-manager,2025-12-20T07:24:26,11,6,7.01393,1.001785,940930,105.2025534088875,114.63655982947836,219.83911323836585
intel-manager,2025-12-20T07:24:27,11,7,8.01548,1.00155,940930,98.78817126093725,103.31343113502906,202.10160239596632
intel-manager,2025-12-20T07:24:28,11,8,9.017023,1.001543,940930,99.56519016495766,105.22764309506127,204.79283326001894
intel-manager,2025-12-20T07:24:29,11,9,10.01857,1.001547,940930,100.67912551019391,105.79650042887427,206.47562593906818
intel-manager,2025-12-20T07:24:30,11,10,11.020072,1.001502,940930,99.81179798157027,107.59988498635339,207.41168296792364
intel-manager,2025-12-20T07:24:31,11,11,12.021837,1.001765,940930,100.88745646081865,104.04563374361217,204.9330902044308
intel-manager,2025-12-20T07:24:32,11,12,13.023766,1.001929,940930,95.44939509112801,96.89137210917582,192.34076720030384
intel-manager,2025-12-20T07:24:33,11,13,14.025491,1.001725,940930,99.8359066068302,104.32844901576445,204.16435562259466
intel-manager,2025-12-20T07:24:34,11,14,15.027009,1.001518,940930,101.38115810620776,106.69497540568747,208.07613351189525
intel-manager,2025-12-20T07:24:35,11,15,16.028954,1.001944,940930,101.22641126726502,106.888851115609,208.11526238287402
intel-manager,2025-12-20T07:24:36,11,16,17.03093,1.001976,940930,102.1438596806601,105.529858288202,207.6737179688621
intel-manager,2025-12-20T07:24:37,11,17,18.032907,1.001977,940930,100.76797103596657,107.16558364256387,207.93355467853044
intel-manager,2025-12-20T07:24:38,11,18,19.034987,1.002079,940930,100.75549227905039,106.79851389508416,207.55400617413454
intel-manager,2025-12-20T07:24:39,11,19,20.036976,1.001989,940930,100.33718375616135,107.19936936686393,207.53655312302527
intel-manager,2025-12-20T07:24:40,11,20,21.038972,1.001996,940930,102.22829095318266,105.8968640825227,208.12515503570535
intel-manager,2025-12-20T07:24:41,11,21,22.040968,1.001996,940930,101.12869404672261,105.69062125596548,206.8193153026881
intel-manager,2025-12-20T07:24:43,11,22,23.042953,1.001985,940930,100.78600241879013,106.53817992601395,207.3241823448041
intel-manager,2025-12-20T07:24:44,11,23,24.044435,1.001482,940930,99.86146670129094,105.69801309873773,205.55947980002867
intel-manager,2025-12-20T07:24:45,11,24,25.046399,1.001964,940930,101.43865131548937,106.18274161555496,207.62139293104434
intel-manager,2025-12-20T07:24:46,11,25,26.048057,1.001658,940930,102.08576925311961,105.71347279069631,207.79924204381592
intel-manager,2025-12-20T07:24:47,11,26,27.049546,1.001489,940930,103.02501414418882,107.65659517616463,210.68160932035346
intel-manager,2025-12-20T07:24:48,11,27,28.051559,1.002013,940930,101.53116321792275,106.11141041860155,207.6425736365243
intel-manager,2025-12-20T07:24:49,11,28,29.053029,1.00147,940930,100.33084864792002,105.23634530101471,205.56719394893474
intel-manager,2025-12-20T07:24:50,11,29,30.054577,1.001548,940930,101.17238078898343,106.12606305102221,207.29844384000563
intel-manager,2025-12-20T07:24:51,11,30,31.056525,1.001948,940930,100.4834323955631,108.89475913676964,209.37819153233272
intel-manager,2025-12-20T07:24:52,11,31,32.05788,1.001355,940930,100.52436624048599,107.15361105934089,207.67797729982686
intel-manager,2025-12-20T07:24:53,11,32,33.059817,1.001937,940930,101.46333358791003,106.74197657665535,208.2053101645654
intel-manager,2025-12-20T07:24:54,11,33,34.061741,1.001924,940930,100.79220198000463,107.05290714577617,207.84510912578082
intel-manager,2025-12-20T07:24:55,11,34,35.063727,1.001987,940930,99.35922884501326,105.12449275295297,204.48372159796622
intel-manager,2025-12-20T07:24:56,11,35,36.065642,1.001915,940930,100.465299065367,104.69364389415978,205.15894295952677
intel-manager,2025-12-20T07:24:57,11,36,37.067137,1.001495,940930,100.63854499988621,104.430961774866,205.0695067747522
intel-manager,2025-12-20T07:24:58,11,37,38.069092,1.001956,940930,100.56102898408902,106.30600463143848,206.8670336155275
intel-manager,2025-12-20T07:24:59,11,38,39.071104,1.002012,940930,103.13934873660291,105.63712576878999,208.7764745053929
intel-manager,2025-12-20T07:25:00,11,39,40.073091,1.001987,940930,100.40143019735994,106.01422735559301,206.41565755295295
intel-manager,2025-12-20T07:25:01,11,40,41.073879,1.000788,940930,100.36609118948621,104.99237879789185,205.35846998737804
intel-manager,2025-12-20T07:25:02,11,41,42.075652,1.001773,940930,99.82926583470994,105.55755789138264,205.3868237260926
